"ID";"HGNC";"External Name"
"ENSSHAT00000000611";NA;NA
"ENSSHAT00000000612";NA;NA
"ENSSHAT00000000613";NA;NA
"ENSSHAT00000000614";NA;NA
"ENSSHAT00000000615";"BTD";"BTD"
"ENSSHAT00000000616";"NUDCD1";"NUDCD1"
"ENSSHAT00000000617";NA;NA
"ENSSHAT00000000618";NA;NA
"ENSSHAT00000000619";NA;NA
"ENSSHAT00000000620";NA;NA
"ENSSHAT00000000621";NA;NA
"ENSSHAT00000000622";NA;NA
"ENSSHAT00000000623";NA;NA
"ENSSHAT00000000624";NA;NA
"ENSSHAT00000000625";"GPD1L";"GPD1L"
"ENSSHAT00000000626";NA;NA
"ENSSHAT00000000627";NA;NA
"ENSSHAT00000000628";NA;NA
"ENSSHAT00000000629";NA;NA
"ENSSHAT00000000630";NA;NA
"ENSSHAT00000000631";NA;NA
"ENSSHAT00000000632";NA;NA
"ENSSHAT00000000633";NA;NA
"ENSSHAT00000000634";"TMEM169";"TMEM169"
"ENSSHAT00000000635";"CTR9";"CTR9"
"ENSSHAT00000000636";"TLK2";"TLK2"
"ENSSHAT00000000637";"TLK2";"TLK2"
"ENSSHAT00000000638";NA;NA
"ENSSHAT00000000639";NA;NA
"ENSSHAT00000000640";NA;NA
"ENSSHAT00000000641";NA;NA
"ENSSHAT00000000642";NA;NA
"ENSSHAT00000000643";"MYDGF";"MYDGF"
"ENSSHAT00000000644";NA;NA
"ENSSHAT00000000645";NA;NA
"ENSSHAT00000000646";NA;NA
"ENSSHAT00000000647";NA;NA
"ENSSHAT00000000648";"C9orf84";"C9orf84"
"ENSSHAT00000000649";"ZC4H2";"ZC4H2"
"ENSSHAT00000000650";NA;NA
"ENSSHAT00000000651";NA;NA
"ENSSHAT00000000652";"DYSF";"DYSF"
"ENSSHAT00000000653";NA;NA
"ENSSHAT00000000654";"PARVG";"PARVG"
"ENSSHAT00000000655";NA;NA
"ENSSHAT00000000656";"WNK3";"WNK3"
"ENSSHAT00000000657";"WNK3";"WNK3"
"ENSSHAT00000000658";"DET1";"DET1"
"ENSSHAT00000000659";NA;NA
"ENSSHAT00000000660";NA;NA
"ENSSHAT00000000661";NA;NA
"ENSSHAT00000000662";NA;NA
"ENSSHAT00000000663";NA;NA
"ENSSHAT00000000664";NA;NA
"ENSSHAT00000000665";"PHKA1";"PHKA1"
"ENSSHAT00000000666";NA;NA
"ENSSHAT00000000667";"OR9K2";"OR9K2"
"ENSSHAT00000000668";NA;NA
"ENSSHAT00000000669";NA;NA
"ENSSHAT00000000670";"NLRP3";"NLRP3"
"ENSSHAT00000000671";"RABEP1";"RABEP1"
"ENSSHAT00000000672";"DOPEY2";"DOPEY2"
"ENSSHAT00000000673";NA;NA
"ENSSHAT00000000674";NA;NA
"ENSSHAT00000000675";NA;NA
"ENSSHAT00000000676";"ENTPD3";"ENTPD3"
"ENSSHAT00000000677";"F8";"F8"
"ENSSHAT00000000678";NA;NA
"ENSSHAT00000000679";NA;NA
"ENSSHAT00000000680";NA;NA
"ENSSHAT00000000681";NA;NA
"ENSSHAT00000000682";"PKP1";"PKP1"
"ENSSHAT00000000683";NA;NA
"ENSSHAT00000000684";NA;NA
"ENSSHAT00000000685";"CC2D1B";"CC2D1B"
"ENSSHAT00000000686";NA;NA
"ENSSHAT00000000687";NA;NA
"ENSSHAT00000000688";NA;NA
"ENSSHAT00000000689";NA;NA
"ENSSHAT00000000690";NA;NA
"ENSSHAT00000000691";NA;NA
"ENSSHAT00000000692";NA;NA
"ENSSHAT00000000693";NA;NA
"ENSSHAT00000000694";NA;NA
"ENSSHAT00000000695";"GIMAP7";"GIMAP7"
"ENSSHAT00000000696";NA;NA
"ENSSHAT00000000697";"SRP72";"SRP72"
"ENSSHAT00000000698";"NKPD1";"NKPD1"
"ENSSHAT00000000699";NA;NA
"ENSSHAT00000000700";NA;NA
"ENSSHAT00000000701";NA;NA
"ENSSHAT00000000702";NA;NA
"ENSSHAT00000000703";NA;NA
"ENSSHAT00000000704";NA;NA
"ENSSHAT00000000705";NA;NA
"ENSSHAT00000000706";NA;NA
"ENSSHAT00000000707";"ZNF740";"ZNF740"
"ENSSHAT00000000708";NA;NA
"ENSSHAT00000000709";"MSN";"MSN"
"ENSSHAT00000000710";"IGHV6-1";"IGHV6-1"
"ENSSHAT00000000711";"VWA5A";"VWA5A"
"ENSSHAT00000000712";"NCCRP1";"NCCRP1"
"ENSSHAT00000000713";NA;NA
"ENSSHAT00000000714";NA;NA
"ENSSHAT00000000715";NA;NA
"ENSSHAT00000000716";NA;NA
"ENSSHAT00000000717";NA;NA
"ENSSHAT00000000718";"OGN";"OGN"
"ENSSHAT00000000719";NA;NA
"ENSSHAT00000000720";NA;NA
"ENSSHAT00000000721";NA;NA
"ENSSHAT00000000722";NA;NA
"ENSSHAT00000000723";NA;NA
"ENSSHAT00000000724";NA;NA
"ENSSHAT00000000725";"ADGRG7";"ADGRG7"
"ENSSHAT00000000726";NA;NA
"ENSSHAT00000000727";NA;NA
"ENSSHAT00000000728";NA;NA
"ENSSHAT00000000729";"STK31";"STK31"
"ENSSHAT00000000730";NA;NA
"ENSSHAT00000000731";NA;NA
"ENSSHAT00000000732";NA;NA
"ENSSHAT00000000733";NA;NA
"ENSSHAT00000000734";NA;NA
"ENSSHAT00000000735";NA;NA
"ENSSHAT00000000736";"OR5AN1";"OR5AN1"
"ENSSHAT00000000737";NA;NA
"ENSSHAT00000000738";"FRMPD4";"FRMPD4"
"ENSSHAT00000000739";"KIFC3";"KIFC3"
"ENSSHAT00000000740";"MAP2K4";"MAP2K4"
"ENSSHAT00000000741";"MAP2K4";"MAP2K4"
"ENSSHAT00000000742";"KIAA1161";"KIAA1161"
"ENSSHAT00000000743";NA;NA
"ENSSHAT00000000744";NA;NA
"ENSSHAT00000000745";"EBP";"EBP"
"ENSSHAT00000000746";NA;NA
"ENSSHAT00000000747";"FERMT2";"FERMT2"
"ENSSHAT00000000748";"FERMT2";"FERMT2"
"ENSSHAT00000000749";"TRRAP";"TRRAP"
"ENSSHAT00000000750";NA;NA
"ENSSHAT00000000751";NA;NA
"ENSSHAT00000000752";"UGT1A1";"UGT1A1"
"ENSSHAT00000000753";"UGT1A1";"UGT1A1"
"ENSSHAT00000000754";NA;NA
"ENSSHAT00000000755";NA;NA
"ENSSHAT00000000756";NA;NA
"ENSSHAT00000000757";NA;NA
"ENSSHAT00000000758";NA;NA
"ENSSHAT00000000759";"SPRYD7";"SPRYD7"
"ENSSHAT00000000760";NA;NA
"ENSSHAT00000000761";NA;NA
"ENSSHAT00000000762";"SRP54";"SRP54"
"ENSSHAT00000000763";"CS";"CS"
"ENSSHAT00000000764";NA;NA
"ENSSHAT00000000765";NA;NA
"ENSSHAT00000000766";"SLC5A5";"SLC5A5"
"ENSSHAT00000000767";NA;NA
"ENSSHAT00000000768";NA;NA
"ENSSHAT00000000769";NA;NA
"ENSSHAT00000000770";NA;NA
"ENSSHAT00000000771";"MPEG1";"MPEG1"
"ENSSHAT00000000772";"SPO11";"SPO11"
"ENSSHAT00000000773";"TMEM211";"TMEM211"
"ENSSHAT00000000774";"ST3GAL4";"ST3GAL4"
"ENSSHAT00000000775";"RASGRF1";"RASGRF1"
"ENSSHAT00000000776";"RASGRF1";"RASGRF1"
"ENSSHAT00000000777";NA;NA
"ENSSHAT00000000778";"ACTA2";"ACTA2"
"ENSSHAT00000000779";"SLC16A13";"SLC16A13"
"ENSSHAT00000000780";"TRAV39";"TRAV39"
"ENSSHAT00000000781";"RASEF";"RASEF"
"ENSSHAT00000000782";"UHRF2";"UHRF2"
"ENSSHAT00000000783";NA;NA
"ENSSHAT00000000784";NA;NA
"ENSSHAT00000000785";NA;NA
"ENSSHAT00000000786";NA;NA
"ENSSHAT00000000787";"GIN1";"GIN1"
"ENSSHAT00000000788";"OR1N2";"OR1N2"
"ENSSHAT00000000789";"DTX4";"DTX4"
"ENSSHAT00000000790";"UPK2";"UPK2"
"ENSSHAT00000000791";NA;NA
"ENSSHAT00000000792";"PNP";"PNP"
"ENSSHAT00000000793";"AGFG2";"AGFG2"
"ENSSHAT00000000794";NA;NA
"ENSSHAT00000000795";"ATP13A5";"ATP13A5"
"ENSSHAT00000000796";NA;NA
"ENSSHAT00000000797";NA;NA
"ENSSHAT00000000798";NA;NA
"ENSSHAT00000000799";NA;NA
"ENSSHAT00000000800";"ARL10";"ARL10"
"ENSSHAT00000000801";NA;NA
"ENSSHAT00000000802";NA;NA
"ENSSHAT00000000803";"CHRNA2";"CHRNA2"
"ENSSHAT00000000804";"CHRNA2";"CHRNA2"
"ENSSHAT00000000805";NA;NA
"ENSSHAT00000000806";NA;NA
"ENSSHAT00000000807";NA;NA
"ENSSHAT00000000808";"SLFN14";"SLFN14"
"ENSSHAT00000000809";NA;NA
"ENSSHAT00000000810";NA;NA
"ENSSHAT00000000811";NA;NA
"ENSSHAT00000000812";NA;NA
"ENSSHAT00000000813";NA;NA
"ENSSHAT00000000814";"TFCP2";"TFCP2"
"ENSSHAT00000000815";NA;NA
"ENSSHAT00000000816";NA;NA
"ENSSHAT00000000817";"ACADL";"ACADL"
"ENSSHAT00000000818";"CST7";"CST7"
"ENSSHAT00000000819";"CST7";"CST7"
"ENSSHAT00000000820";NA;NA
"ENSSHAT00000000821";"DMPK";"DMPK"
"ENSSHAT00000000822";"AKR1E2";"AKR1E2"
"ENSSHAT00000000823";"METTL22";"METTL22"
"ENSSHAT00000000824";"METTL22";"METTL22"
"ENSSHAT00000000825";"PSMD7";"PSMD7"
"ENSSHAT00000000826";NA;NA
"ENSSHAT00000000827";"TEDDM1";"TEDDM1"
"ENSSHAT00000000828";"LRR1";"LRR1"
"ENSSHAT00000000829";"RPS10-NUDT3";"RPS10-NUDT3"
"ENSSHAT00000000830";"EDAR";"EDAR"
"ENSSHAT00000000831";"UBXN2A";"UBXN2A"
"ENSSHAT00000000832";NA;NA
"ENSSHAT00000000833";NA;NA
"ENSSHAT00000000834";"CFAP70";"CFAP70"
"ENSSHAT00000000835";NA;NA
"ENSSHAT00000000836";NA;NA
"ENSSHAT00000000837";NA;NA
"ENSSHAT00000000838";NA;NA
"ENSSHAT00000000839";NA;NA
"ENSSHAT00000000840";NA;NA
"ENSSHAT00000000841";NA;NA
"ENSSHAT00000000842";"DRAM1";"DRAM1"
"ENSSHAT00000000843";NA;NA
"ENSSHAT00000000844";NA;NA
"ENSSHAT00000000845";"SLC7A13";"SLC7A13"
"ENSSHAT00000000846";NA;NA
"ENSSHAT00000000847";NA;NA
"ENSSHAT00000000848";"ZNF385D";"ZNF385D"
"ENSSHAT00000000849";NA;NA
"ENSSHAT00000000850";NA;NA
"ENSSHAT00000000851";"DEPDC5";"DEPDC5"
"ENSSHAT00000000852";"MYO1C";"MYO1C"
"ENSSHAT00000000853";NA;NA
"ENSSHAT00000000854";NA;NA
"ENSSHAT00000000855";NA;NA
"ENSSHAT00000000856";"ARPP21";"ARPP21"
"ENSSHAT00000000857";NA;NA
"ENSSHAT00000000858";"SNRNP200";"SNRNP200"
"ENSSHAT00000000859";NA;NA
"ENSSHAT00000000860";"CASP8";"CASP8"
"ENSSHAT00000000861";NA;NA
"ENSSHAT00000000862";"NIN";"NIN"
"ENSSHAT00000000863";NA;NA
"ENSSHAT00000000864";"SNX6";"SNX6"
"ENSSHAT00000000865";NA;NA
"ENSSHAT00000000866";NA;NA
"ENSSHAT00000000867";NA;NA
"ENSSHAT00000000868";NA;NA
"ENSSHAT00000000869";"IZUMO3";"IZUMO3"
"ENSSHAT00000000870";NA;NA
"ENSSHAT00000000871";NA;NA
"ENSSHAT00000000872";NA;NA
"ENSSHAT00000000873";NA;NA
"ENSSHAT00000000874";"PPIL6";"PPIL6"
"ENSSHAT00000000875";"PPIL6";"PPIL6"
"ENSSHAT00000000876";"MAP4K5";"MAP4K5"
"ENSSHAT00000000877";NA;NA
"ENSSHAT00000000878";"DMWD";"DMWD"
"ENSSHAT00000000879";NA;NA
"ENSSHAT00000000880";NA;NA
"ENSSHAT00000000881";NA;NA
"ENSSHAT00000000882";NA;NA
"ENSSHAT00000000883";"MKL2";"MKL2"
"ENSSHAT00000000884";"MKL2";"MKL2"
"ENSSHAT00000000885";NA;NA
"ENSSHAT00000000886";NA;NA
"ENSSHAT00000000887";NA;NA
"ENSSHAT00000000888";"SYVN1";"SYVN1"
"ENSSHAT00000000889";"MYBPC2";"MYBPC2"
"ENSSHAT00000000890";NA;NA
"ENSSHAT00000000891";NA;NA
"ENSSHAT00000000892";"TMEM130";"TMEM130"
"ENSSHAT00000000893";"ATP9B";"ATP9B"
"ENSSHAT00000000894";"ATP9B";"ATP9B"
"ENSSHAT00000000895";NA;NA
"ENSSHAT00000000896";NA;NA
"ENSSHAT00000000897";NA;NA
"ENSSHAT00000000898";NA;NA
"ENSSHAT00000000899";NA;NA
"ENSSHAT00000000900";NA;NA
"ENSSHAT00000000901";NA;NA
"ENSSHAT00000000902";"AIMP1";"AIMP1"
"ENSSHAT00000000903";"GP6";"GP6"
"ENSSHAT00000000904";"SETD7";"SETD7"
"ENSSHAT00000000905";"ROBO2";"ROBO2"
"ENSSHAT00000000906";"PLA1A";"PLA1A"
"ENSSHAT00000000907";NA;NA
"ENSSHAT00000000908";NA;NA
"ENSSHAT00000000909";"EIF2B5";"EIF2B5"
"ENSSHAT00000000910";NA;NA
"ENSSHAT00000000911";NA;NA
"ENSSHAT00000000912";"SLC9C2";"SLC9C2"
"ENSSHAT00000000913";NA;NA
"ENSSHAT00000000914";NA;NA
"ENSSHAT00000000915";"SCX";"SCX"
"ENSSHAT00000000916";"USP31";"USP31"
"ENSSHAT00000000917";"CCDC57";"CCDC57"
"ENSSHAT00000000918";NA;NA
"ENSSHAT00000000919";NA;NA
"ENSSHAT00000000920";"SLC7A9";"SLC7A9"
"ENSSHAT00000000921";"ASPDH";"ASPDH"
"ENSSHAT00000000922";"PDP2";"PDP2"
"ENSSHAT00000000923";NA;NA
"ENSSHAT00000000924";NA;NA
"ENSSHAT00000000925";"IPCEF1";"IPCEF1"
"ENSSHAT00000000926";"IPCEF1";"IPCEF1"
"ENSSHAT00000000927";NA;NA
"ENSSHAT00000000928";NA;NA
"ENSSHAT00000000929";NA;NA
"ENSSHAT00000000930";"ASB4";"ASB4"
"ENSSHAT00000000931";NA;NA
"ENSSHAT00000000932";"ZNF608";"ZNF608"
"ENSSHAT00000000933";"TMC3";"TMC3"
"ENSSHAT00000000934";"TMC3";"TMC3"
"ENSSHAT00000000935";NA;NA
"ENSSHAT00000000936";NA;NA
"ENSSHAT00000000937";"CEP162";"CEP162"
"ENSSHAT00000000938";"CEP162";"CEP162"
"ENSSHAT00000000939";NA;NA
"ENSSHAT00000000940";NA;NA
"ENSSHAT00000000941";"LARS2";"LARS2"
"ENSSHAT00000000942";NA;NA
"ENSSHAT00000000943";NA;NA
"ENSSHAT00000000944";"PRDX5";"PRDX5"
"ENSSHAT00000000945";NA;NA
"ENSSHAT00000000946";"LYPLA1";"LYPLA1"
"ENSSHAT00000000947";NA;NA
"ENSSHAT00000000948";"CKLF";"CKLF"
"ENSSHAT00000000949";"CKLF";"CKLF"
"ENSSHAT00000000950";NA;NA
"ENSSHAT00000000951";NA;NA
"ENSSHAT00000000952";NA;NA
"ENSSHAT00000000953";"MAN2C1";"MAN2C1"
"ENSSHAT00000000954";NA;NA
"ENSSHAT00000000955";"GIMAP5";"GIMAP5"
"ENSSHAT00000000956";NA;NA
"ENSSHAT00000000957";"RPL21";"RPL21"
"ENSSHAT00000000958";NA;NA
"ENSSHAT00000000959";"MXRA7";"MXRA7"
"ENSSHAT00000000960";"GLYCTK";"GLYCTK"
"ENSSHAT00000000961";"GTF2A1";"GTF2A1"
"ENSSHAT00000000962";"GTF2A1";"GTF2A1"
"ENSSHAT00000000963";NA;NA
"ENSSHAT00000000964";NA;NA
"ENSSHAT00000000965";NA;NA
"ENSSHAT00000000966";"CRISP1";"CRISP1"
"ENSSHAT00000000967";NA;NA
"ENSSHAT00000000968";"TRAPPC9";"TRAPPC9"
"ENSSHAT00000000969";NA;NA
"ENSSHAT00000000970";NA;NA
"ENSSHAT00000000971";"NDC80";"NDC80"
"ENSSHAT00000000972";"ZNF106";"ZNF106"
"ENSSHAT00000000973";NA;NA
"ENSSHAT00000000974";"ACLY";"ACLY"
"ENSSHAT00000000975";"METRNL";"METRNL"
"ENSSHAT00000000976";"SCEL";"SCEL"
"ENSSHAT00000000977";"SCEL";"SCEL"
"ENSSHAT00000000978";"PRKD2";"PRKD2"
"ENSSHAT00000000979";"ADSS";"ADSS"
"ENSSHAT00000000980";NA;NA
"ENSSHAT00000000981";NA;NA
"ENSSHAT00000000982";"ITGB8";"ITGB8"
"ENSSHAT00000000983";NA;NA
"ENSSHAT00000000984";NA;NA
"ENSSHAT00000000985";"OTOS";"OTOS"
"ENSSHAT00000000986";"OTOS";"OTOS"
"ENSSHAT00000000987";NA;NA
"ENSSHAT00000000988";NA;NA
"ENSSHAT00000000989";"SYTL2";"SYTL2"
"ENSSHAT00000000990";NA;NA
"ENSSHAT00000000991";"ME1";"ME1"
"ENSSHAT00000000992";"PPEF2";"PPEF2"
"ENSSHAT00000000993";NA;NA
"ENSSHAT00000000994";"ZFAND5";"ZFAND5"
"ENSSHAT00000000995";"ZFAND5";"ZFAND5"
"ENSSHAT00000000996";NA;NA
"ENSSHAT00000000997";"RBFA";"RBFA"
"ENSSHAT00000000998";"PIAS1";"PIAS1"
"ENSSHAT00000000999";NA;NA
"ENSSHAT00000001000";"FAM49A";"FAM49A"
"ENSSHAT00000001001";NA;NA
"ENSSHAT00000001002";NA;NA
"ENSSHAT00000001003";NA;NA
"ENSSHAT00000001004";"BOP1";"BOP1"
"ENSSHAT00000001005";NA;NA
"ENSSHAT00000001006";NA;NA
"ENSSHAT00000001007";NA;NA
"ENSSHAT00000001008";NA;NA
"ENSSHAT00000001009";NA;NA
"ENSSHAT00000001010";NA;NA
"ENSSHAT00000001011";NA;NA
"ENSSHAT00000001012";NA;NA
"ENSSHAT00000001013";"SMARCC1";"SMARCC1"
"ENSSHAT00000001014";"PLEKHF2";"PLEKHF2"
"ENSSHAT00000001015";NA;NA
"ENSSHAT00000001016";NA;NA
"ENSSHAT00000001017";NA;NA
"ENSSHAT00000001018";NA;NA
"ENSSHAT00000001019";NA;NA
"ENSSHAT00000001020";"GBX2";"GBX2"
"ENSSHAT00000001021";NA;NA
"ENSSHAT00000001022";NA;NA
"ENSSHAT00000001023";NA;NA
"ENSSHAT00000001024";"STXBP5L";"STXBP5L"
"ENSSHAT00000001025";NA;NA
"ENSSHAT00000001026";NA;NA
"ENSSHAT00000001027";NA;NA
"ENSSHAT00000001028";"SUPV3L1";"SUPV3L1"
"ENSSHAT00000001029";NA;NA
"ENSSHAT00000001030";"RGS22";"RGS22"
"ENSSHAT00000001031";"RGS22";"RGS22"
"ENSSHAT00000001032";NA;NA
"ENSSHAT00000001033";NA;NA
"ENSSHAT00000001034";NA;NA
"ENSSHAT00000001035";NA;NA
"ENSSHAT00000001036";NA;NA
"ENSSHAT00000001037";"SNX4";"SNX4"
"ENSSHAT00000001038";NA;NA
"ENSSHAT00000001039";"LNPEP";"LNPEP"
"ENSSHAT00000001040";"LNPEP";"LNPEP"
"ENSSHAT00000001041";NA;NA
"ENSSHAT00000001042";"ARFGEF1";"ARFGEF1"
"ENSSHAT00000001043";"ARFGEF1";"ARFGEF1"
"ENSSHAT00000001044";"GSTCD";"GSTCD"
"ENSSHAT00000001045";NA;NA
"ENSSHAT00000001046";"RIC1";"RIC1"
"ENSSHAT00000001047";"ARF6";"ARF6"
"ENSSHAT00000001048";NA;NA
"ENSSHAT00000001049";NA;NA
"ENSSHAT00000001050";NA;NA
"ENSSHAT00000001051";"ACADSB";"ACADSB"
"ENSSHAT00000001052";"RGN";"RGN"
"ENSSHAT00000001053";"ARMC2";"ARMC2"
"ENSSHAT00000001054";NA;NA
"ENSSHAT00000001055";"SLC25A4";"SLC25A4"
"ENSSHAT00000001056";NA;NA
"ENSSHAT00000001057";NA;NA
"ENSSHAT00000001058";"STXBP5";"STXBP5"
"ENSSHAT00000001059";"STXBP5";"STXBP5"
"ENSSHAT00000001060";NA;NA
"ENSSHAT00000001061";NA;NA
"ENSSHAT00000001062";"WDR86";"WDR86"
"ENSSHAT00000001063";"C5orf46";"C5orf46"
"ENSSHAT00000001064";NA;NA
"ENSSHAT00000001065";"TBC1D25";"TBC1D25"
"ENSSHAT00000001066";"TBC1D25";"TBC1D25"
"ENSSHAT00000001067";NA;NA
"ENSSHAT00000001068";"DNAH8";"DNAH8"
"ENSSHAT00000001069";"STX11";"STX11"
"ENSSHAT00000001070";NA;NA
"ENSSHAT00000001071";NA;NA
"ENSSHAT00000001072";"NIPAL1";"NIPAL1"
"ENSSHAT00000001073";"SLC5A4";"SLC5A4"
"ENSSHAT00000001074";"XAB2";"XAB2"
"ENSSHAT00000001075";"TACR3";"TACR3"
"ENSSHAT00000001076";NA;NA
"ENSSHAT00000001077";NA;NA
"ENSSHAT00000001078";NA;NA
"ENSSHAT00000001079";NA;NA
"ENSSHAT00000001080";NA;NA
"ENSSHAT00000001081";NA;NA
"ENSSHAT00000001082";"NATD1";"NATD1"
"ENSSHAT00000001083";"NLRP12";"NLRP12"
"ENSSHAT00000001084";"NKIRAS1";"NKIRAS1"
"ENSSHAT00000001085";"RCVRN";"RCVRN"
"ENSSHAT00000001086";"DRAP1";"DRAP1"
"ENSSHAT00000001087";"VPS54";"VPS54"
"ENSSHAT00000001088";"SETD9";"SETD9"
"ENSSHAT00000001089";NA;NA
"ENSSHAT00000001090";NA;NA
"ENSSHAT00000001091";NA;NA
"ENSSHAT00000001092";NA;NA
"ENSSHAT00000001093";NA;NA
"ENSSHAT00000001094";NA;NA
"ENSSHAT00000001095";"PDCD6IP";"PDCD6IP"
"ENSSHAT00000001096";NA;NA
"ENSSHAT00000001097";"TLL2";"TLL2"
"ENSSHAT00000001098";NA;NA
"ENSSHAT00000001099";NA;NA
"ENSSHAT00000001100";NA;NA
"ENSSHAT00000001101";"ASPH";"ASPH"
"ENSSHAT00000001102";"ASPH";"ASPH"
"ENSSHAT00000001103";NA;NA
"ENSSHAT00000001104";"CPLX3";"CPLX3"
"ENSSHAT00000001105";"RPGR";"RPGR"
"ENSSHAT00000001106";"MRPL21";"MRPL21"
"ENSSHAT00000001107";NA;NA
"ENSSHAT00000001108";"TMEM45B";"TMEM45B"
"ENSSHAT00000001109";"TPRKB";"TPRKB"
"ENSSHAT00000001110";"SEMA5A";"SEMA5A"
"ENSSHAT00000001111";"ZNF777";"ZNF777"
"ENSSHAT00000001112";"RALBP1";"RALBP1"
"ENSSHAT00000001113";NA;NA
"ENSSHAT00000001114";NA;NA
"ENSSHAT00000001115";NA;NA
"ENSSHAT00000001116";NA;NA
"ENSSHAT00000001117";NA;NA
"ENSSHAT00000001118";NA;NA
"ENSSHAT00000001119";NA;NA
"ENSSHAT00000001120";"GXYLT1";"GXYLT1"
"ENSSHAT00000001121";"ENPEP";"ENPEP"
"ENSSHAT00000001122";NA;NA
"ENSSHAT00000001123";NA;NA
"ENSSHAT00000001124";NA;NA
"ENSSHAT00000001125";NA;NA
"ENSSHAT00000001126";"PSME2";"PSME2"
"ENSSHAT00000001127";"CDK20";"CDK20"
"ENSSHAT00000001128";"SULT1C2";"SULT1C2"
"ENSSHAT00000001129";"SULT1C2";"SULT1C2"
"ENSSHAT00000001130";NA;NA
"ENSSHAT00000001131";"TM7SF2";"TM7SF2"
"ENSSHAT00000001132";NA;NA
"ENSSHAT00000001133";"IFNAR1";"IFNAR1"
"ENSSHAT00000001134";"IFNAR1";"IFNAR1"
"ENSSHAT00000001135";NA;NA
"ENSSHAT00000001136";NA;NA
"ENSSHAT00000001137";"ELF3";"ELF3"
"ENSSHAT00000001138";"HRSP12";"HRSP12"
"ENSSHAT00000001139";NA;NA
"ENSSHAT00000001140";"CMC2";"CMC2"
"ENSSHAT00000001141";NA;NA
"ENSSHAT00000001142";"PIK3C2A";"PIK3C2A"
"ENSSHAT00000001143";"PIK3C2A";"PIK3C2A"
"ENSSHAT00000001144";"GPC3";"GPC3"
"ENSSHAT00000001145";NA;NA
"ENSSHAT00000001146";NA;NA
"ENSSHAT00000001147";"VDR";"VDR"
"ENSSHAT00000001148";"VDR";"VDR"
"ENSSHAT00000001149";NA;NA
"ENSSHAT00000001150";"DGKH";"DGKH"
"ENSSHAT00000001151";NA;NA
"ENSSHAT00000001152";"SLC9C1";"SLC9C1"
"ENSSHAT00000001153";"SLC9C1";"SLC9C1"
"ENSSHAT00000001154";"C2orf61";"C2orf61"
"ENSSHAT00000001155";NA;NA
"ENSSHAT00000001156";"DCP2";"DCP2"
"ENSSHAT00000001157";NA;NA
"ENSSHAT00000001158";NA;NA
"ENSSHAT00000001159";"KLHL11";"KLHL11"
"ENSSHAT00000001160";"MALL";"MALL"
"ENSSHAT00000001161";"KCTD9";"KCTD9"
"ENSSHAT00000001162";"KCTD9";"KCTD9"
"ENSSHAT00000001163";"UNCX";"UNCX"
"ENSSHAT00000001164";"UNCX";"UNCX"
"ENSSHAT00000001165";"POP7";"POP7"
"ENSSHAT00000001166";"TECR";"TECR"
"ENSSHAT00000001167";"TECR";"TECR"
"ENSSHAT00000001168";NA;NA
"ENSSHAT00000001169";"SLC16A11";"SLC16A11"
"ENSSHAT00000001170";"GRAMD3";"GRAMD3"
"ENSSHAT00000001171";"MTF2";"MTF2"
"ENSSHAT00000001172";"CPXM2";"CPXM2"
"ENSSHAT00000001173";NA;NA
"ENSSHAT00000001174";"TPPP2";"TPPP2"
"ENSSHAT00000001175";NA;NA
"ENSSHAT00000001176";NA;NA
"ENSSHAT00000001177";"UEVLD";"UEVLD"
"ENSSHAT00000001178";"AKAP10";"AKAP10"
"ENSSHAT00000001179";"ZNF781";"ZNF781"
"ENSSHAT00000001180";"HDAC6";"HDAC6"
"ENSSHAT00000001181";"PMPCB";"PMPCB"
"ENSSHAT00000001182";"PMPCB";"PMPCB"
"ENSSHAT00000001183";NA;NA
"ENSSHAT00000001184";NA;NA
"ENSSHAT00000001185";"AMHR2";"AMHR2"
"ENSSHAT00000001186";NA;NA
"ENSSHAT00000001187";"SLC9B1";"SLC9B1"
"ENSSHAT00000001188";NA;NA
"ENSSHAT00000001189";NA;NA
"ENSSHAT00000001190";NA;NA
"ENSSHAT00000001191";NA;NA
"ENSSHAT00000001192";NA;NA
"ENSSHAT00000001193";NA;NA
"ENSSHAT00000001194";"SLC19A1";"SLC19A1"
"ENSSHAT00000001195";NA;NA
"ENSSHAT00000001196";NA;NA
"ENSSHAT00000001197";"FLNA";"FLNA"
"ENSSHAT00000001198";"RPLP2";"RPLP2"
"ENSSHAT00000001199";NA;NA
"ENSSHAT00000001200";"POU2AF1";"POU2AF1"
"ENSSHAT00000001201";"CAGE1";"CAGE1"
"ENSSHAT00000001202";"LPIN1";"LPIN1"
"ENSSHAT00000001203";NA;NA
"ENSSHAT00000001204";"MIER2";"MIER2"
"ENSSHAT00000001205";"EIF3B";"EIF3B"
"ENSSHAT00000001206";"AIP";"AIP"
"ENSSHAT00000001207";"DRD1";"DRD1"
"ENSSHAT00000001208";"AHNAK";"AHNAK"
"ENSSHAT00000001209";"CADM4";"CADM4"
"ENSSHAT00000001210";"WRB";"WRB"
"ENSSHAT00000001211";"SIN3A";"SIN3A"
"ENSSHAT00000001212";"SIN3A";"SIN3A"
"ENSSHAT00000001213";NA;NA
"ENSSHAT00000001214";"PSORS1C2";"PSORS1C2"
"ENSSHAT00000001215";"CSNK1A1L";"CSNK1A1L"
"ENSSHAT00000001216";NA;NA
"ENSSHAT00000001217";NA;NA
"ENSSHAT00000001218";NA;NA
