"Chromosome.Name" "Gene.Start" "Gene.End" "Transcript.Start" "Transcription.Start.Site" "Transcript.End" "Ensembl.Gene.ID" "HGNC.IDs" "Ensembl.Protein.Family.IDs"
"Chr5_supercontig_000000044" 24469731 24568803 24469731 24568803 24568803 "ENSSHAG00000005280" "HGNC:7618 " "ENSFM00500000269806"
"Chr5_supercontig_000000044" 24969644 25052022 24969644 24969644 25005400 "ENSSHAG00000010191" "HGNC:26901" "ENSFM00570000851236"
"Chr5_supercontig_000000044" 24969644 25052022 24969698 24969698 25052022 "ENSSHAG00000010191" "HGNC:26901" "ENSFM00570000851236"
"Chr5_supercontig_000000044" 24969644 25052022 24969716 24969716 25023369 "ENSSHAG00000010191" "HGNC:26901" "ENSFM00570000851236"
"Chr5_supercontig_000000044" 25469286 25484593 25469286 25469286 25484593 "ENSSHAG00000013018" "HGNC:9679 " "ENSFM00740001589571"
"Chr5_supercontig_000000044" 25537154 25538463 25537154 25537154 25538463 "ENSSHAG00000013331" "HGNC:7566 " "ENSFM00500000271716"
"Chr5_supercontig_000000044" 25548124 25550612 25548124 25548124 25550612 "ENSSHAG00000013391" "HGNC:7565 " "ENSFM00600000921209"
"Chr5_supercontig_000000045" 25765078 25953252 25765078 25765078 25953252 "ENSSHAG00000005298" "HGNC:24723" "ENSFM00730001522161"
"Chr5_supercontig_000000045" 25962716 26035084 25962716 26035084 26035084 "ENSSHAG00000007734" "HGNC:9246 " "ENSFM00250000000441"
"Chr5_supercontig_000000046" 27157348 27166493 27157348 27166493 27166493 "ENSSHAG00000007040" "HGNC:25005" "ENSFM00500000274167"
"Chr5_supercontig_000000046" 27166673 27328499 27166673 27166673 27328499 "ENSSHAG00000007147" "HGNC:26228" "ENSFM00260000051157"
"Chr5_supercontig_000000046" 27335342 27335944 27335342 27335944 27335944 "ENSSHAG00000008731" "          " "ENSFM00250000001501"
"Chr5_supercontig_000000046" 27724398 28024425 27724398 27724398 28024425 "ENSSHAG00000011414" "          " "                   "
"Chr5_supercontig_000000049" 28971165 29004529 28971165 29004529 29004529 "ENSSHAG00000003371" "HGNC:13621" "ENSFM00730001521463"
"Chr5_supercontig_000000049" 29266103 29304963 29266103 29266103 29304963 "ENSSHAG00000007819" "HGNC:25708" "ENSFM00250000005853"
"Chr5_supercontig_000000049" 29266103 29304963 29266103 29266103 29304954 "ENSSHAG00000007819" "HGNC:25708" "ENSFM00250000005853"
"Chr5_supercontig_000000049" 29635212 29641111 29635212 29635212 29641111 "ENSSHAG00000010658" "HGNC:1494 " "ENSFM00670001235494"
"Chr5_supercontig_000000050" 30479183 30483776 30479183 30483776 30483776 "ENSSHAG00000006974" "HGNC:15739" "ENSFM00250000004060"
"Chr5_supercontig_000000050" 30573248 30595707 30573248 30573248 30595707 "ENSSHAG00000007922" "HGNC:8038 " "ENSFM00250000009016"
"Chr5_supercontig_000000050" 30676826 30694876 30676826 30694806 30694806 "ENSSHAG00000008842" "HGNC:30871" "ENSFM00730001522169"
"Chr5_supercontig_000000050" 30676826 30694876 30677240 30694876 30694876 "ENSSHAG00000008842" "HGNC:30871" "ENSFM00730001522169"
"Chr5_supercontig_000000050" 31029883 31030845 31029883 31029883 31030845 "ENSSHAG00000011262" "          " "ENSFM00640001119668"
"Chr5_supercontig_000000050" 31199961 31209489 31199961 31209489 31209489 "ENSSHAG00000012248" "HGNC:13177" "ENSFM00250000000670"
"Chr5_supercontig_000000053" 32421435 32453807 32421435 32453807 32453807 "ENSSHAG00000008742" "HGNC:26665" "ENSFM00250000009017"
"Chr5_supercontig_000000053" 32460128 32491862 32460128 32460128 32491862 "ENSSHAG00000009049" "HGNC:25322" "ENSFM00250000006762"
"Chr5_supercontig_000000053" 32460128 32491862 32463323 32463323 32491862 "ENSSHAG00000009049" "HGNC:25322" "ENSFM00250000006762"
"Chr5_supercontig_000000053" 32492641 32520399 32492641 32520399 32520399 "ENSSHAG00000009318" "          " "ENSFM00260000050655"
"Chr5_supercontig_000000053" 32537017 32590219 32537017 32537017 32590219 "ENSSHAG00000009683" "HGNC:26899" "ENSFM00500000270268"
"Chr5_supercontig_000000054" 33259772 33379669 33259772 33379669 33379669 "ENSSHAG00000006147" "HGNC:6343 " "ENSFM00250000003223"
"Chr5_supercontig_000000055" 34153668 34252704 34153668 34252704 34252704 "ENSSHAG00000001322" "HGNC:19369" "ENSFM00250000004078"
"Chr5_supercontig_000000055" 34361218 34385198 34361218 34361218 34385198 "ENSSHAG00000006273" "HGNC:29620" "ENSFM00250000007856"
"Chr5_supercontig_000000055" 34432821 34507512 34432821 34432821 34507512 "ENSSHAG00000007145" "HGNC:17363" "ENSFM00500000273366"
"Chr5_supercontig_000000055" 34432821 34507512 34504154 34504154 34507512 "ENSSHAG00000007145" "HGNC:17363" "ENSFM00500000273366"
"Chr5_supercontig_000000055" 34579842 34607810 34579842 34607810 34607810 "ENSSHAG00000008556" "          " "ENSFM00250000001842"
"Chr5_supercontig_000000055" 34656687 34656986 34656687 34656986 34656986 "ENSSHAG00000009175" "          " "ENSFM00640001119669"
"Chr5_supercontig_000000055" 34679561 34691595 34679561 34691595 34691595 "ENSSHAG00000009366" "HGNC:291  " "ENSFM00250000003164"
"Chr5_supercontig_000000055" 34719787 34791925 34719787 34791925 34791925 "ENSSHAG00000009692" "HGNC:29190" "ENSFM00600000921189"
"Chr5_supercontig_000000055" 34950410 34960753 34950410 34960753 34960753 "ENSSHAG00000011148" "HGNC:25148" "ENSFM00740001589616"
"Chr5_supercontig_000000055" 35000033 35094139 35000033 35094139 35094139 "ENSSHAG00000011481" "HGNC:4563 " "ENSFM00500000271924"
"Chr5_supercontig_000000055" 35104003 35210008 35104003 35104003 35210008 "ENSSHAG00000012062" "HGNC:26352" "ENSFM00500000269762"
"Chr5_supercontig_000000055" 35200345 35207986 35200345 35207986 35207986 "ENSSHAG00000012562" "          " "ENSFM00640001119670"
"Chr5_supercontig_000000055" 35269682 35400008 35269682 35400008 35400008 "ENSSHAG00000012891" "HGNC:1396 " "ENSFM00740001589106"
"Chr5_supercontig_000000055" 35525422 35528511 35525422 35525422 35528511 "ENSSHAG00000014043" "HGNC:28749" "ENSFM00670001266937"
"Chr5_supercontig_000000055" 35531945 35533065 35531945 35533065 35533065 "ENSSHAG00000014069" "HGNC:786  " "ENSFM00500000271462"
"Chr5_supercontig_000000055" 35544809 35547991 35544809 35547991 35547991 "ENSSHAG00000014126" "HGNC:25979" "ENSFM00250000003315"
"Chr5_supercontig_000000055" 35574811 35576448 35574811 35576448 35576448 "ENSSHAG00000014264" "HGNC:7046 " "ENSFM00250000007210"
"Chr5_supercontig_000000055" 35666489 35701151 35666489 35701151 35701151 "ENSSHAG00000014579" "HGNC:18157" "ENSFM00250000006089"
"Chr5_supercontig_000000055" 35718594 35719361 35718594 35718594 35719361 "ENSSHAG00000014769" "          " "ENSFM00640001119671"
"Chr5_supercontig_000000055" 35779831 35798377 35779831 35779831 35798377 "ENSSHAG00000014948" "HGNC:8800 " "ENSFM00500000272092"
"Chr5_supercontig_000000055" 35779831 35798377 35790267 35790267 35798377 "ENSSHAG00000014948" "HGNC:8800 " "ENSFM00500000272092"
"Chr5_supercontig_000000055" 35869614 35893503 35869614 35869614 35893503 "ENSSHAG00000015221" "HGNC:1557 " "ENSFM00500000273815"
"Chr5_supercontig_000000055" 35908846 35970344 35908846 35908846 35970344 "ENSSHAG00000015353" "HGNC:7954 " "ENSFM00800002003972"
"Chr5_supercontig_000000055" 35996066 35997597 35996066 35996066 35997597 "ENSSHAG00000015597" "HGNC:2955 " "ENSFM00670001236211"
"Chr5_supercontig_000000055" 36040951 36048556 36040951 36040951 36048556 "ENSSHAG00000015741" "          " "ENSFM00500000270151"
"Chr5_supercontig_000000055" 36065930 36076227 36065930 36076227 36076227 "ENSSHAG00000015800" "HGNC:4669 " "ENSFM00250000001372"
"Chr5_supercontig_000000055" 36106156 36113253 36106156 36106156 36113253 "ENSSHAG00000015931" "HGNC:28953" "ENSFM00600000921376"
"Chr5_supercontig_000000055" 36116834 36118198 36116834 36118198 36118198 "ENSSHAG00000015971" "HGNC:18002" "ENSFM00600000921823"
"Chr5_supercontig_000000055" 36124876 36126547 36124876 36126547 36126547 "ENSSHAG00000015994" "          " "ENSFM00600000921664"
"Chr5_supercontig_000000056" 36129020 36139274 36129020 36139274 36139274 "ENSSHAG00000000560" "          " "ENSFM00600000921664"
"Chr5_supercontig_000000056" 36144490 36167818 36144490 36144490 36167818 "ENSSHAG00000001759" "HGNC:44197" "ENSFM00250000009114"
"Chr5_supercontig_000000056" 36238792 36250747 36238792 36238792 36250747 "ENSSHAG00000004578" "HGNC:2740 " "ENSFM00420000140507"
"Chr5_supercontig_000000056" 36254333 36267918 36254333 36267918 36267918 "ENSSHAG00000004883" "HGNC:6306 " "ENSFM00250000002115"
"Chr5_supercontig_000000057" 36364525 36369736 36364525 36369736 36369736 "ENSSHAG00000004137" "HGNC:3072 " "ENSFM00500000269961"
"Chr5_supercontig_000000057" 36587755 36589320 36587755 36589320 36589320 "ENSSHAG00000007406" "          " "ENSFM00730001521437"
"Chr5_supercontig_000000057" 36651876 36702893 36651876 36702893 36702893 "ENSSHAG00000008050" "HGNC:814  " "ENSFM00250000000445"
"Chr5_supercontig_000000058" 38012837 38046958 38012837 38046958 38046958 "ENSSHAG00000002667" "HGNC:3053 " "ENSFM00250000002721"
"Chr5_supercontig_000000058" 38088356 38092112 38088356 38092112 38092112 "ENSSHAG00000004631" "HGNC:6309 " "ENSFM00800002003653"
"Chr5_supercontig_000000058" 38133145 38143947 38133145 38143947 38143947 "ENSSHAG00000005444" "HGNC:6724 " "ENSFM00800002003768"
"Chr5_supercontig_000000058" 38185148 38236476 38185148 38236476 38236476 "ENSSHAG00000006180" "HGNC:2705 " "ENSFM00370000118599"
"Chr5_supercontig_000000058" 39822272 39879577 39822272 39822272 39879577 "ENSSHAG00000015586" "          " "                   "
"Chr5_supercontig_000000058" 39887039 39895353 39887039 39895353 39895353 "ENSSHAG00000015771" "          " "ENSFM00430000230229"
"Chr5_supercontig_000000058" 39911648 39980006 39911648 39980006 39980006 "ENSSHAG00000015853" "          " "ENSFM00430000230229"
"Chr5_supercontig_000000059" 40312547 40317882 40312547 40312547 40317882 "ENSSHAG00000007572" "HGNC:8051 " "ENSFM00250000002183"
"Chr5_supercontig_000000059" 40334592 40386425 40334592 40386425 40386425 "ENSSHAG00000007776" "          " "ENSFM00500000270143"
"Chr5_supercontig_000000059" 40334592 40386425 40334592 40336310 40336310 "ENSSHAG00000007776" "          " "ENSFM00500000270143"
"Chr5_supercontig_000000059" 40334592 40386425 40334592 40335922 40335922 "ENSSHAG00000007776" "          " "ENSFM00500000270143"
"Chr5_supercontig_000000060" 40495389 40537052 40495389 40495389 40537052 "ENSSHAG00000003587" "HGNC:19382" "ENSFM00500000271698"
"Chr5_supercontig_000000060" 40645142 40645450 40645142 40645142 40645450 "ENSSHAG00000006278" "HGNC:2340 " "ENSFM00500000273356"
"Chr5_supercontig_000000061" 40823167 40823469 40823167 40823167 40823469 "ENSSHAG00000003699" "          " "ENSFM00500000273356"
"Chr5_supercontig_000000061" 41288959 41380804 41288959 41288959 41380804 "ENSSHAG00000009385" "HGNC:9106 " "ENSFM00800002003838"
"Chr5_supercontig_000000061" 41384867 41458210 41384867 41458210 41458210 "ENSSHAG00000010076" "HGNC:17966" "ENSFM00250000006960"
"Chr5_supercontig_000000061" 41564903 41685752 41564903 41685752 41685752 "ENSSHAG00000011196" "HGNC:29199" "ENSFM00250000001324"
"Chr5_supercontig_000000061" 41564903 41685752 41564903 41580485 41580485 "ENSSHAG00000011196" "HGNC:29199" "ENSFM00250000001324"
"Chr5_supercontig_000000061" 41986795 41998485 41986795 41998485 41998485 "ENSSHAG00000013440" "HGNC:23987" "ENSFM00500000272434"
"Chr5_supercontig_000000062" 42151126 42209453 42151126 42209453 42209453 "ENSSHAG00000003793" "HGNC:7971 " "ENSFM00260000050512"
"Chr5_supercontig_000000062" 42247935 42395270 42247935 42395270 42395270 "ENSSHAG00000005651" "HGNC:21740" "ENSFM00730001522245"
"Chr5_supercontig_000000062" 42452579 42504435 42452579 42452579 42504435 "ENSSHAG00000008031" "HGNC:18258" "ENSFM00250000005885"
"Chr5_supercontig_000000062" 42628008 42646321 42628008 42628008 42646321 "ENSSHAG00000009501" "HGNC:16672" "ENSFM00790001962981"
"Chr5_supercontig_000000062" 42650712 42669011 42650712 42669011 42669011 "ENSSHAG00000009686" "HGNC:20064" "ENSFM00250000002498"
"Chr5_supercontig_000000062" 42650712 42669011 42650714 42669011 42669011 "ENSSHAG00000009686" "HGNC:20064" "ENSFM00250000002498"
"Chr5_supercontig_000000062" 42832139 42967558 42832139 42967558 42967558 "ENSSHAG00000010838" "HGNC:13658" "ENSFM00570000851213"
"Chr5_supercontig_000000062" 43079756 43086274 43079756 43079756 43086274 "ENSSHAG00000012294" "HGNC:11162" "ENSFM00670001236821"
"Chr5_supercontig_000000062" 43087247 43133233 43087247 43133233 43133233 "ENSSHAG00000012322" "HGNC:26843" "ENSFM00680001303626"
"Chr5_supercontig_000000062" 43087247 43133233 43087247 43130773 43130773 "ENSSHAG00000012322" "HGNC:26843" "ENSFM00680001303626"
"Chr5_supercontig_000000062" 43139344 43163780 43139344 43139344 43163780 "ENSSHAG00000012599" "HGNC:28577" "ENSFM00250000006714"
"Chr5_supercontig_000000062" 43175089 43215792 43175089 43215792 43215792 "ENSSHAG00000012778" "HGNC:4806 " "ENSFM00500000271176"
"Chr5_supercontig_000000062" 43218415 43248743 43218415 43248743 43248743 "ENSSHAG00000012983" "HGNC:6710 " "ENSFM00250000001675"
"Chr5_supercontig_000000062" 43286871 43287467 43286871 43287467 43287467 "ENSSHAG00000013311" "          " "ENSFM00250000007936"
"Chr5_supercontig_000000062" 43459413 43503441 43459413 43459413 43503441 "ENSSHAG00000014051" "HGNC:3325 " "ENSFM00600000921286"
"Chr5_supercontig_000000062" 43459413 43503441 43460673 43460673 43503441 "ENSSHAG00000014051" "HGNC:3325 " "ENSFM00600000921286"
"Chr5_supercontig_000000062" 43509245 43596521 43509245 43596521 43596521 "ENSSHAG00000014275" "HGNC:8750 " "ENSFM00740001589171"
"Chr5_supercontig_000000062" 43756584 43821904 43756584 43756584 43821904 "ENSSHAG00000015084" "HGNC:26456" "ENSFM00610000952925"
"Chr5_supercontig_000000062" 43756584 43821904 43756617 43756617 43773361 "ENSSHAG00000015084" "HGNC:26456" "ENSFM00610000952925"
"Chr5_supercontig_000000062" 43913989 44006389 43913989 43913989 43934850 "ENSSHAG00000015555" "          " "ENSFM00610000952925"
"Chr5_supercontig_000000062" 43913989 44006389 43915836 43915836 44006389 "ENSSHAG00000015555" "          " "ENSFM00610000952925"
"Chr5_supercontig_000000062" 44117985 44175449 44117985 44117985 44175449 "ENSSHAG00000016136" "HGNC:7723 " "ENSFM00250000005865"
"Chr5_supercontig_000000063" 45972598 45973102 45972598 45973102 45973102 "ENSSHAG00000010433" "HGNC:10303" "ENSFM00500000270284"
"Chr5_supercontig_000000063" 45996675 46021418 45996675 45996675 46021418 "ENSSHAG00000010581" "HGNC:11875" "ENSFM00600000921391"
"Chr5_supercontig_000000063" 46053789 46064195 46053789 46053789 46064195 "ENSSHAG00000010910" "HGNC:10989" "ENSFM00760001714669"
"Chr5_supercontig_000000063" 46078727 46082078 46078727 46082078 46082078 "ENSSHAG00000011070" "HGNC:26430" "ENSFM00250000009020"
"Chr5_supercontig_000000063" 46105213 46190959 46105213 46105213 46190959 "ENSSHAG00000011224" "HGNC:576  " "ENSFM00250000004726"
"Chr5_supercontig_000000063" 46214073 46353894 46214073 46353894 46353894 "ENSSHAG00000011922" "HGNC:24600" "ENSFM00250000001010"
"Chr5_supercontig_000000064" 46971271 46993714 46971271 46993714 46993714 "ENSSHAG00000005288" "          " "ENSFM00250000001010"
"Chr5_supercontig_000000064" 47203789 47207346 47203789 47207346 47207346 "ENSSHAG00000008079" "          " "ENSFM00250000001010"
"Chr5_supercontig_000000064" 47434270 47477905 47434270 47477905 47477905 "ENSSHAG00000009939" "HGNC:29102" "ENSFM00250000002015"
"Chr5_supercontig_000000064" 47434270 47477905 47434270 47477903 47477903 "ENSSHAG00000009939" "HGNC:29102" "ENSFM00250000002015"
"Chr5_supercontig_000000064" 47553441 47583761 47553441 47553441 47583761 "ENSSHAG00000010695" "HGNC:24025" "ENSFM00400000131897"
"Chr5_supercontig_000000064" 47587105 47610781 47587105 47610781 47610781 "ENSSHAG00000010896" "HGNC:22952" "ENSFM00250000004244"
"Chr5_supercontig_000000064" 47626707 47659599 47626707 47626707 47659599 "ENSSHAG00000011140" "          " "ENSFM00760001714811"
"Chr5_supercontig_000000064" 47663128 47674661 47663128 47663128 47674661 "ENSSHAG00000011381" "          " "ENSFM00760001714811"
"Chr5_supercontig_000000064" 47685822 47739018 47685822 47685822 47739018 "ENSSHAG00000011526" "HGNC:20151" "ENSFM00730001521551"
"Chr5_supercontig_000000064" 47782396 47787244 47782396 47782396 47787244 "ENSSHAG00000012065" "          " "ENSFM00640001119673"
"Chr5_supercontig_000000064" 47834479 47886437 47834479 47834479 47886437 "ENSSHAG00000012333" "HGNC:7967 " "ENSFM00730001522121"
"Chr5_supercontig_000000064" 47916546 47935375 47916546 47916546 47935375 "ENSSHAG00000012749" "HGNC:27475" "ENSFM00450000242152"
"Chr5_supercontig_000000064" 48290534 48456456 48290534 48290534 48456456 "ENSSHAG00000014385" "HGNC:23837" "ENSFM00800002003413"
"Chr5_supercontig_000000064" 48473062 48502970 48473062 48502970 48502970 "ENSSHAG00000014997" "          " "ENSFM00250000000525"
"Chr5_supercontig_000000065" 48513847 48514674 48513847 48513847 48514674 "ENSSHAG00000001320" "          " "ENSFM00640001119674"
"Chr5_supercontig_000000065" 48532026 48615939 48532026 48532026 48615939 "ENSSHAG00000002298" "HGNC:17897" "ENSFM00790001963071"
"Chr5_supercontig_000000065" 48618070 48625044 48618070 48625044 48625044 "ENSSHAG00000004634" "HGNC:692  " "ENSFM00730001521760"
"Chr5_supercontig_000000065" 48687378 48697055 48687378 48687378 48697055 "ENSSHAG00000005809" "HGNC:29549" "ENSFM00500000272971"
"Chr5_supercontig_000000065" 48787968 48865314 48787968 48787968 48865314 "ENSSHAG00000007093" "HGNC:7549 " "ENSFM00740001589136"
"Chr5_supercontig_000000065" 48889412 48919416 48889412 48889412 48919416 "ENSSHAG00000008105" "HGNC:17852" "ENSFM00500000270126"
"Chr5_supercontig_000000065" 48919398 48951850 48919398 48951850 48951850 "ENSSHAG00000008390" "HGNC:18130" "ENSFM00500000271407"
"Chr5_supercontig_000000065" 48964607 49032574 48964607 49032574 49032574 "ENSSHAG00000008757" "HGNC:29670" "ENSFM00250000002969"
"Chr5_supercontig_000000065" 48964607 49032574 48964607 49032175 49032175 "ENSSHAG00000008757" "HGNC:29670" "ENSFM00250000002969"
"Chr5_supercontig_000000066" 49095783 49150163 49095783 49150163 49150163 "ENSSHAG00000002767" "HGNC:24256" "ENSFM00250000004515"
"Chr5_supercontig_000000066" 49167201 49201905 49167201 49201905 49201905 "ENSSHAG00000004596" "HGNC:29929" "ENSFM00250000006840"
"Chr5_supercontig_000000066" 49211763 49274379 49211763 49211763 49274379 "ENSSHAG00000005413" "HGNC:26074" "ENSFM00250000007014"
"Chr5_supercontig_000000066" 49274748 49275853 49274748 49275853 49275853 "ENSSHAG00000006315" "HGNC:9109 " "ENSFM00500000273166"
"Chr5_supercontig_000000066" 49448885 49553982 49448885 49553982 49553982 "ENSSHAG00000008195" "HGNC:5464 " "ENSFM00670001235466"
"Chr5_supercontig_000000066" 49448885 49553982 49448885 49472605 49472605 "ENSSHAG00000008195" "HGNC:5464 " "ENSFM00640001110668"
"Chr5_supercontig_000000066" 49877525 49948982 49877525 49948982 49948982 "ENSSHAG00000011248" "HGNC:8582 " "ENSFM00800002003732"
"Chr5_supercontig_000000066" 49877525 49948982 49877525 49945363 49945363 "ENSSHAG00000011248" "HGNC:8582 " "ENSFM00800002003732"
"Chr5_supercontig_000000066" 49986191 49988285 49986191 49986191 49988285 "ENSSHAG00000011936" "HGNC:738  " "ENSFM00500000273289"
"Chr5_supercontig_000000067" 50471697 50534827 50471697 50534827 50534827 "ENSSHAG00000000885" "          " "ENSFM00260000051516"
"Chr5_supercontig_000000067" 50471697 50534827 50472024 50534827 50534827 "ENSSHAG00000000885" "          " "ENSFM00260000051516"
"Chr5_supercontig_000000067" 50543608 50547782 50543608 50543608 50547782 "ENSSHAG00000003820" "HGNC:11700" "ENSFM00250000004811"
"Chr5_supercontig_000000067" 50550345 50585047 50550345 50585047 50585047 "ENSSHAG00000003984" "HGNC:24890" "ENSFM00250000002810"
"Chr5_supercontig_000000067" 50604971 50607512 50604971 50607512 50607512 "ENSSHAG00000005079" "          " "ENSFM00640001119675"
"Chr5_supercontig_000000067" 50609542 50637543 50609542 50609542 50637543 "ENSSHAG00000005177" "HGNC:24972" "ENSFM00250000001451"
"Chr5_supercontig_000000067" 50655295 50671029 50655295 50671029 50671029 "ENSSHAG00000005888" "HGNC:7805 " "ENSFM00500000271062"
"Chr5_supercontig_000000067" 50717136 50719100 50717136 50717136 50719100 "ENSSHAG00000006685" "HGNC:25495" "ENSFM00780001898455"
